"","x","y","dbh","canopy_radius","height","fruiting_jan","fruiting_feb","fruiting_mar","fruiting_apr","fruiting_may","fruiting_jun","fruiting_jul","fruiting_aug","fruiting_sep","fruiting_oct","fruiting_nov","fruiting_dec","genus","species"
"1",1.1,1.3,18.3,3.1,18.13924121851,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"2",1.3,2.6,8.7,0.85,13,0,0,0,0,0,0,0,0,0,0,0,0,"Ilex","hypoglauca"
"3",0.3,3.6,7.2,0.9,13,0,0,0,0,0,0,0,0,0,0,0,0,"Sandoricum","beccanarium"
"4",3.4,3.2,10.5,2.2325,13,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1"
"5",2.7,7.1,36.4,5.3425,10.080060910052,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","coriaceum"
"6",1,7,10.3,1.925,13,0,0,0,0,0,0,0,0,0,0,0,0,"Tristaniopsis","sp. 2"
"7",1.9,10,10.2,2.225,15,0,0,0,0,0,0,0,0,0,0,0,0,"Callophyllum","cf. lanigerum / sp. 2"
"8",2.3,10,18.8,2.525,17.8201402942395,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"9",4.2,9.6,37.5,3.85,9.63515430442063,0,0,0,0,0,1,1,0,0,1,0,0,"Tetramerista","glabra"
"10",4.8,10.3,11.6,1.65,9.31285626506717,0,0,0,0,0,0,0,0,0,0,0,0,"Gonystylus","bancanus"
"11",1.9,13.2,33.2,4.5,12.9351091399407,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"12",2,14.7,11,1.9,15,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","lappaceum"
"13",2.1,15.8,8.8,1.65,9,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"14",3.6,18.1,13,2.175,15,0,0,0,0,0,0,0,0,0,0,0,0,"Ilex","hypoglauca"
"15",6.6,19.6,7.6,1.925,13,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"16",7.2,17.2,24.9,3.8,11.7768347915753,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","cf. hosei (cf. fragrans)"
"17",8.2,19.2,10.1,0.875,13,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"18",8.3,16.8,10,2.025,10,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"19",10,18.9,6.5,1.25,6,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"20",11.1,16.6,7.7,1.325,8.5,0,0,0,0,0,0,0,0,0,0,0,0,"Isonandra","lanceolata"
"21",11,14.8,14.1,2.85,14,0,0,0,0,0,0,0,0,0,0,0,0,"Licania","splendens"
"22",14.5,15.1,8.3,0.8,15,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","lappaceum"
"23",14.9,18.3,8.2,2.875,10,0,0,0,0,0,0,0,0,0,0,0,0,"Licania","splendens"
"24",16.6,15.4,10.9,1.925,12,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca"
"25",20,16.4,21.7,3.625,23.2680052906522,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"26",6.5,13.1,11.7,2.25,11,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"27",7.3,10.2,7.5,1.65,7,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"28",6.3,9.2,12.3,2.275,15,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","lappaceum"
"29",7.1,8.4,15.1,3.775,13,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","lappaceum"
"30",7.9,7.2,11.5,2.2,14,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"31",9,9.8,25.7,2.975,18.5,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"32",9.6,10.2,12,2.45,10,1,0,0,0,0,0,0,0,0,1,1,0,"Garcinia","bancana"
"33",9.6,9.6,8,0.85,9,0,0,0,0,0,0,0,0,0,0,0,0,"Magnolia","bintulensis"
"34",11,11.7,11.1,1.5,15,0,0,0,0,0,0,0,0,0,0,0,0,"Gonystylus","bancanus"
"35",11.3,10.9,11.6,1.825,14,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"36",13,8,10.6,2.275,15,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","lappaceum"
"37",11.5,6.5,12.9,2.725,15,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"38",11.5,6.5,12.9,2.725,15,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"39",10.8,5.5,21.6,2.55,16.8864989212714,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca"
"40",11.7,1.2,18.8,3.075,12.7996921216367,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","parviflora (leptopoda)"
"41",15,4.8,12.4,1.425,14,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"42",15,4,10.2,1.275,14,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"43",13,2.9,8.4,1.775,5.5,0,0,0,0,0,0,0,0,0,0,0,1,"Garcinia","sp. 4 parvifolia"
"44",18.2,5.1,11,2.775,13,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"45",19.2,7.8,8.5,1.65,7,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"46",19.6,2,12,2.35,8,0,0,0,0,0,0,0,0,0,0,0,0,"Ilex","hypoglauca"
"47",17.9,0.6,10,2.625,11,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca"
"48",19.5,0,11,1.15,13,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"49",20.6,4.6,9.8,2.6,15,0,0,0,0,0,0,0,0,0,1,0,0,"Palaquium","pseudorostratum"
"50",21.1,5.3,19.8,3.975,7.08861877520599,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"51",20.3,5.7,13.6,2.925,10.4489291724392,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes"
"52",21.9,11.6,7.3,1.525,8,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"53",20.9,19,6.6,1.625,8,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","cf. hosei (cf. fragrans)"
"54",20.9,19,19.6,1.625,8,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","lappaceum"
"55",27,17,8.3,1.425,8,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"56",27,15.3,8.7,1.6,13,0,0,0,0,0,0,0,0,0,0,0,0,"Santiria","cf. griffithi"
"57",27.8,14.9,6.9,0.675,7,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"58",26.5,13.4,29.5,5.325,15.7869670503452,0,0,0,0,0,0,0,0,0,0,0,0,"Sandoricum","beccanarium"
"59",27.2,13,23.1,3.6,8.96092253047998,0,0,0,0,0,0,0,0,0,0,0,0,"Blumeodendron","tokbrai (elateriospermum)"
"60",29,12.1,8.4,1.65,11,0,0,0,0,0,1,1,0,0,1,0,0,"Tetramerista","glabra"
"61",30.1,9.1,26.7,2.5,21.455822843346,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"62",29.3,7.5,9.8,1.375,12,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"63",23.9,3.2,10.8,2.3,15,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"64",26.3,1.6,8.4,0.975,13,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","cf. malayana"
"65",27.6,2,29.6,3.8,21.9,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes"
"66",26.2,0,29.3,2.85,25.8188910116685,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","coriifolia"
"67",32.2,1.3,12,2.6,13,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"68",31.7,2.5,8,1.25,7,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","cochlearifolium"
"69",34.2,2.3,6.7,2,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"70",34.2,2.3,6.7,2,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"71",36.4,3.2,12.1,2.475,15,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"72",37.4,3.1,15.1,2.5,17,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii"
"73",39.2,2.4,21,4,17.0811467390601,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii"
"74",37.4,1.3,25.2,2.475,23.7,0,0,0,0,0,0,0,0,0,0,0,0,"Koompassia","malaccensis"
"75",37.7,0,41.5,2.125,16.2415523655835,0,0,0,0,0,0,0,0,0,0,0,1,"Dyera","polyphylla (lowii)"
"76",34.2,2.7,32,4.7,19.0096749249292,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"77",34.8,3.6,19,4.325,22.4177123385695,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"78",36.8,4.5,26.9,3.125,28.9321291162811,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","cochlearifolium"
"79",30.4,4.8,8.3,1.25,8,0,0,0,0,0,0,0,0,0,0,0,1,"Dyera","polyphylla (lowii)"
"80",28.7,6.8,14.5,1.325,10,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"81",34,5.5,18.3,2.375,10.3767331118987,0,0,0,0,0,0,0,0,0,0,0,0,"Blumeodendron","tokbrai (elateriospermum)"
"82",39.4,13.9,9.5,1.725,11,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"83",34.5,8.3,26,2.95,11.7768347915753,0,0,0,0,0,0,0,0,0,0,0,0,"Dactylocladus","stenostachys"
"84",31.5,10.3,37,3.775,14.2017059221718,0,0,0,0,0,0,0,0,0,0,0,0,"Koompassia","malaccensis"
"85",30.7,11.2,6.4,1.775,6,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"86",31.2,13.2,10.8,1.35,13,0,0,0,0,0,0,0,0,0,0,0,1,"Dyera","polyphylla (lowii)"
"87",31.2,16.1,30.7,3.275,26.3527275309737,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. grandis var. rufofusca (cf. rufo-fusca)"
"88",32.6,17.2,19.8,2.3,23.8300202985864,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"89",32.8,16.3,14.3,1.625,15.2940885027313,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"90",33.6,15.1,18.7,2.525,24.5008443370683,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"91",33.4,14,9.7,1.675,14,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"92",33.6,18,14.6,1.775,21.828828877801,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"93",34.3,19.2,27.5,2.9,15.4294737608008,0,0,0,0,0,0,0,0,0,0,0,0,"Blumeodendron","tokbrai (elateriospermum)"
"94",33.3,18.2,12.6,1.875,14,0,0,0,0,0,0,0,0,0,0,0,0,"Dipterocarpus","borneensis"
"95",35.4,19.6,8.5,1.5,11,0,0,0,0,0,1,1,1,0,1,0,0,"Syzygium","sp. 1 cf. garcinifolia"
"96",37.2,17.4,10.9,2.175,16,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"97",36,15.6,8.2,2.025,8,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"98",36.4,16.2,12,2.35,13,0,0,0,0,0,1,1,1,0,1,0,0,"Syzygium","sp. 1 cf. garcinifolia"
"99",36.2,16.4,17.3,2.725,21.2,0,0,0,0,0,0,0,0,0,0,0,0,"Sandoricum","beccanarium"
"100",38.9,14.6,17.9,2.8,15,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","lappaceum"
"101",39.1,11.2,26.2,3.275,21.8413096648997,0,0,0,0,0,0,0,0,0,0,0,0,"Sandoricum","beccanarium"
"102",40.4,0.7,6.9,1.4,9,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"103",43,1,8.1,0.875,7,0,0,0,0,0,0,0,0,0,0,0,1,"Dyera","polyphylla (lowii)"
"104",44.5,1.7,22.7,3.5,21.1750759620208,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"105",43.8,5.8,18.8,3.3,17.1365077382376,0,0,0,0,0,0,0,0,0,0,0,0,"Sandoricum","beccanarium"
"106",43.1,8,6.7,1.775,9,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"107",43.1,8.3,7.7,1.45,10,0,0,0,0,0,0,0,0,0,0,0,0,"Ilex","hypoglauca"
"108",42.6,10,34.7,5.2,23.8,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei"
"109",42.6,9.9,7.6,2.425,10,0,0,0,0,0,0,0,0,0,0,0,0,"Dipterocarpus","borneensis"
"110",43,10.7,6.8,0.575,14,1,1,1,1,1,1,1,1,0,1,1,1,"Diospyros","siamang"
"111",43.5,11.7,7,3.025,12.5,0,0,0,0,0,0,0,0,0,0,0,0,"Koompassia","malaccensis"
"112",43.5,12.5,21.6,3.3,19.4085574574122,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"113",45.9,11.2,13.7,1.55,20.8,0,0,0,0,0,0,0,0,0,0,0,1,"Dyera","polyphylla (lowii)"
"114",46.5,10,20.7,2.85,24.4896790569643,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"115",47.8,8.5,10.8,2.2,10,0,0,0,0,0,1,1,0,0,1,0,0,"Tetramerista","glabra"
"116",46.5,13.9,14,2.375,21.2315842644542,0,0,0,0,0,0,0,0,0,1,0,0,"Palaquium","pseudorostratum"
"117",43,14.7,13.2,2.75,15.6,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","parviflora (leptopoda)"
"118",44.6,1.5,25.2,3.225,21.1288081656929,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"119",45.1,16.2,35.9,5.025,32.2769819777084,0,0,0,0,0,0,0,0,0,0,0,0,"Koompassia","malaccensis"
"120",45,17.1,18.3,4.85,19.7550214941408,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"121",45,17.1,18.3,4.85,19.7550214941408,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi"
"122",45.5,17.3,14.9,3.625,19.1040153344397,0,0,0,1,0,0,1,1,1,1,1,0,"Palaquium","leiocarpum"
"123",45.9,17,8.7,1.65,15,0,0,0,1,0,0,1,1,1,1,1,0,"Palaquium","leiocarpum"
"124",45.1,19.5,23.5,3.225,18.3995535591238,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"125",43.4,19.3,12,2.15,13,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"126",49.4,19.6,18,1.975,18.9796099734023,0,0,0,0,0,0,0,0,0,1,0,0,"Palaquium","pseudorostratum"
"127",50.4,20,15.7,3.2,15,1,0,0,0,0,0,0,0,0,1,1,0,"Garcinia","bancana"
"128",54.6,18.3,8.2,1.875,13,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","havilandii"
"129",54.6,18.3,8.2,1.875,13,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","havilandii"
"130",57.5,17.9,10.5,2.35,15,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","havilandii"
"131",57.5,17.9,10.5,2.35,15,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","havilandii"
"132",58.5,15.6,19.9,2.375,21.7131477698913,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes"
"133",57.9,13.1,17.1,3.025,22.5,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. elliptica"
"134",58,11.9,14.9,2.475,11.6613647377374,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"135",57.4,9.7,25.5,3.7,24.1781138720135,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"136",54.3,11.4,11.3,2.4,15,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","havilandii"
"137",54.3,11.4,11.3,2.4,15,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","havilandii"
"138",52.7,11.4,13.6,1.325,16,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","cf. valevenosum"
"139",52.7,11.4,13.6,1.325,16,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","cf. valevenosum"
"140",52,11.7,9.7,0.75,15,0,0,0,0,0,0,0,0,0,0,0,0,"Drepananthus (Cyathocalyx)","biovulatus"
"141",51.8,10.2,10.1,2.175,13,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"142",53.8,5.8,31.6,3.25,26.3527275309737,0,0,0,0,0,0,0,0,0,0,0,0,"Dactylocladus","stenostachys"
"143",53.7,5.4,22.5,4.075,28.5989453618323,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","coriaceum"
"144",54.5,5.7,19.4,4.9,18.2,1,0,0,0,0,0,0,0,0,1,1,0,"Garcinia","bancana"
"145",54.5,5.2,6.9,2.725,10,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca"
"146",56.5,2.7,16.2,2.575,20.0570502141395,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"147",59,2,12.9,2.55,15,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes"
"148",52.3,0.6,13.6,2.075,15,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"149",52.3,0.6,13.6,2.075,15,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"150",50,2.1,20.3,2.425,23.1425835582229,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","conocarpus"
"151",51.6,2.9,6.8,1.675,10,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"152",50.8,2.3,7,1.075,6,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"153",62.9,3.3,16.2,2.55,22.2850544415279,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"154",64.3,0.9,12.6,3.8,14,0,0,0,0,0,0,0,0,0,0,0,0,"Santiria","cf. laevigata"
"155",65.5,0.3,13.2,2.85,13,1,0,0,0,0,0,0,0,0,1,1,0,"Garcinia","bancana"
"156",62.5,5,32.9,5.95,25.4368067891674,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"157",62,6,8,1.2,11,0,0,0,0,0,0,0,0,0,0,0,1,"Dyera","polyphylla (lowii)"
"158",80,6.9,37,3.875,22.7626990332376,0,0,0,0,0,0,0,0,0,0,1,0,"Santiria","sp. 1"
"159",61.2,7.4,23.5,3.8,14.3445877244811,0,0,0,0,0,0,0,0,0,0,1,0,"Santiria","sp. 1"
"160",62,9.3,21.2,4.75,16.8494465855656,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa"
"161",80,9.3,6.5,0.825,9,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","cf. valevenosum"
"162",80,9.3,6.5,0.825,9,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","cf. valevenosum"
"163",61.2,10.3,6,1.625,9,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"164",62,16.2,6,1.275,10,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"165",61.2,16.2,17.9,1.95,21.7,0,0,0,0,0,0,0,0,0,0,0,1,"Dyera","polyphylla (lowii)"
"166",62.9,16.7,23.2,2.2,22,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","cf. malayana"
"167",60.7,16,7.9,2.375,10,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"168",61.8,16.05,6.6,1.85,11,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","cf. hosei (cf. fragrans)"
"169",61.8,16.9,34.7,2.675,21.1,0,0,0,0,0,0,0,0,0,1,0,0,"Palaquium","pseudorostratum"
"170",62.5,16,23.3,2.325,16.2,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii"
"171",62.6,15.9,8.8,0.55,7,0,0,0,0,0,0,0,0,0,0,0,1,"Dyera","polyphylla (lowii)"
"172",65.1,13.4,10.8,1.5,17,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"173",66.3,13.1,14,1.55,17,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","parviflora (leptopoda)"
"174",66.2,14,8.5,1.425,12,0,0,0,0,0,0,0,0,0,0,0,0,"Licania","splendens"
"175",67.8,13.8,18.8,1.6,17.5,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"176",68.7,14.2,14.6,1.2,16,0,0,0,0,0,0,0,0,0,0,0,0,"Myristica","lowiana"
"177",70.1,16.1,6.8,1.3,11,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"178",73.2,15.3,17.7,2.725,12.8,0,0,0,0,0,0,0,0,0,0,0,0,"Isonandra","lanceolata"
"179",73.7,15.3,8.4,1.15,11,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1"
"180",79.8,15.6,26.5,5.6,21.4012572937154,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii"
"181",76.5,13,16.4,2.55,16,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1"
"182",79.8,11.4,31.5,3.75,23.9719237058512,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca"
"183",74.3,12.3,9,1.85,13,0,0,0,0,0,0,0,0,0,0,0,0,"Blumeodendron","tokbrai (elateriospermum)"
"184",74.25,11.3,12.1,1.425,14,0,0,0,0,0,0,0,0,0,0,0,0,"Isonandra","lanceolata"
"185",71.25,11.3,9.2,2.25,13,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"186",72.55,9.3,9,2.075,13,0,0,0,0,0,0,0,0,0,0,0,0,"Blumeodendron","tokbrai (elateriospermum)"
"187",72.2,9.7,19.2,3.1,13,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"188",74.3,7.5,24.2,3.325,13,0,0,0,0,0,0,0,0,0,0,0,0,"Phoebe","cf. grandis"
"189",71.7,3.95,10.1,1.25,11,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii"
"190",70.5,5,7.3,1.475,8,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"191",71.5,3.6,18.2,3.0875,17,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. elliptica"
"192",71,2.2,7.6,1.7,15,0,0,0,0,0,0,0,0,0,0,0,0,"Blumeodendron","tokbrai (elateriospermum)"
"193",71.5,1.6,23.6,4.075,17,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"194",71.5,1.6,23.6,4.075,17,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii"
"195",66.9,4.6,10.7,2.275,16,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","cochlearifolium"
"196",74.5,3.2,27.3,3.45,27.9395852395268,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)"
"197",74.2,3.6,11.2,0.8,12,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia"
"198",74.2,3.7,21.7,2.3,16.5634928868164,0,0,0,0,0,1,1,0,0,1,0,0,"Tetramerista","glabra"
"199",75.5,5.1,25,2.7,22.4541096560296,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"200",76.3,7.8,9,1.3875,13,0,0,0,0,0,0,0,0,0,0,0,0,"Tristaniopsis","sp. 4"
"201",79.6,5.5,22,3.45,16.7,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","soulattri"
"202",79.5,5.2,8.1,1.525,10,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes"
"203",79.2,1.4,6.2,1.1375,9,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"204",79.6,0,16.6,2.025,19.3,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1"
"205",80.5,0.4,6.2,0.4,6,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","cochlearifolium"
"206",80.4,0.3,7.2,2.475,7.5,0,0,0,0,0,0,0,0,0,0,0,1,"Garcinia","sp. 4 parvifolia"
"207",82.2,3.5,26,4.05,19.6245520334292,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","parviflora (leptopoda)"
"208",84.1,2.3,7.3,1.35,11,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"209",84.7,1.3,18.8,2.05,18.4275960327994,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes"
"210",85.4,0.4,10.4,1.425,10,0,0,0,0,0,0,0,0,0,0,0,1,"Dyera","polyphylla (lowii)"
"211",85.4,1.4,7.3,1.15,6,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania"
"212",83.2,7.35,8.2,1.6,11,0,0,0,0,0,0,0,0,0,0,0,0,"Licania","splendens"
"213",83.2,7.3,7.1,1.85,11,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca"
"214",83,9.2,11.4,2.775,16,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana"
"215",84.3,9,12.7,2.275,16,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","sp. 1"
"216",84.6,9.3,10,1.6,15,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4"
"217",83.8,10.7,35.4,3.2,26.70066468558,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana"
"218",80,10.7,12.8,2.85,15,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii"
"219",80.4,16.8,15.8,2.525,15,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
"220",83.3,17.6,16.3,1.85,17,0,0,0,0,0,0,0,0,0,0,0,0,"Maasia (Polyalthia)","glauca"
"221",83.3,17.6,16.3,1.85,17,0,0,0,0,0,0,0,0,0,0,0,0,"Maasia (Polyalthia)","glauca"
"222",84.5,18.8,14.5,2.7,17,1,0,0,0,0,0,0,0,0,1,1,0,"Garcinia","bancana"
"223",86.1,19.6,10.3,1.425,12,0,0,0,0,0,1,1,0,0,1,0,0,"Tetramerista","glabra"
"224",88.4,18.5,10.2,1.775,16,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra"
